new_ward_code,old_ward_code
"04231","04237"
"00787","00805"
"00787","00787"
"00787","00790"
"20984","20986"
"20984","20983"
"20984","20984"
"29719","29719"
"29719","29755"
"14848","14848"
"08869","08869"
"08869","08878"
"08869","08881"
"08869","08884"
"08872","08875"
"08872","08872"
"08872","08926"
"24352","24352"
"24352","24358"
"24352","24367"
"32206","32206"
"32206","32197"
"32206","32209"
"09202","09211"
"09202","09202"
"10144","10129"
"10144","10138"
"10144","10144"
"10144","10150"
"20992","20992"
"09043","09043"
"09043","09055"
"09043","09046"
"17059","17038"
"17059","17047"
"17059","17059"
"17059","17074"
"01774","01774"
"01774","01765"
"01774","01783"
"15019","15019"
"15019","15004"
"21004","21005"
"21004","21004"
"21004","21007"
"29335","29332"
"29335","29338"
"29335","29335"
"08434","08434"
"08434","08491"
"08434","08473"
"30010","30013"
"30010","30010"
"16933","16927"
"16933","16933"
"08824","08824"
"08824","08800"
"08824","08818"
"15007","15007"
"16936","16924"
"16936","16936"
"07264","07252"
"07264","07264"
"07264","07285"
"20971","20968"
"20971","20971"
"20971","20974"
"09208","09208"
"09208","09229"
"09208","09199"
"08911","08911"
"08911","08908"
"08911","08929"
"08911","08932"
"17743","17734"
"17743","17737"
"17743","17743"
"03595","03595"
"03595","03619"
"03595","03632"
"03595","03631"
"25807","25807"
"25807","25798"
"25807","25801"
"03352","03343"
"03352","03352"
"03352","03355"
"08152","08152"
"08152","08170"
"08152","08164"
"08152","08156"
"30130","30130"
"30130","30160"
"30130","30145"
"13483","13483"
"13483","13465"
"13483","13480"
"21124","21133"
"21124","21124"
"21124","21145"
"10813","10813"
"10813","10861"
"10813","10867"
"28426","28423"
"28426","28417"
"28426","28426"
"16273","16276"
"16273","16273"
"13495","13486"
"13495","13492"
"13495","13495"
"01387","01387"
"01387","01381"
"01387","01378"
"13489","13489"
"13489","13477"
"13489","13498"
"02101","02092"
"02101","02101"
"02101","02095"
"11239","11278"
"11239","11275"
"11239","11269"
"11239","11239"
"30073","30067"
"30073","30073"
"03328","03322"
"03328","03323"
"03328","03328"
"03328","03331"
"03328","03337"
"10114","10147"
"10114","10156"
"10114","10153"
"10114","10162"
"10114","10114"
"10114","10159"
"16213","16213"
"16213","16219"
"16213","16216"
"16222","16207"
"16222","16210"
"16222","16222"
"08542","08542"
"08542","08563"
"08542","08575"
"08542","08587"
"08542","08581"
"26209","26209"
"14434","14425"
"14434","14434"
"14434","14443"
"02107","02107"
"02107","02113"
"08674","08674"
"08674","08677"
"08674","08683"
"08674","08680"
"00928","00928"
"00928","00940"
"00640","00658"
"00640","00661"
"00640","00667"
"00640","00640"
"32185","32185"
"32185","32186"
"03349","03349"
"03349","03340"
"03349","03346"
"18676","18676"
"18676","18712"
"18676","18709"
"00493","00514"
"00493","00499"
"00493","00493"
"00493","00490"
"17989","17986"
"17989","17989"
"17989","17998"
"14908","14917"
"14908","14908"
"14980","14986"
"14980","14980"
"06085","06085"
"06085","06082"
"25308","25315"
"25308","25308"
"25308","25312"
"06103","06097"
"06103","06103"
"06103","06109"
"06091","06091"
"06091","06088"
"06436","06421"
"06436","06436"
"06436","06406"
"21388","21388"
"21388","21394"
"21388","21397"
"15772","15781"
"15772","15787"
"15772","15802"
"15772","15793"
"15772","15772"
"15796","15799"
"15796","15805"
"15796","15808"
"15796","15796"
"15796","15811"
"15778","15775"
"15778","15778"
"15778","15814"
"15778","15784"
"15820","15817"
"15820","15820"
"15820","15823"
"15820","15829"
"15835","15841"
"15835","15838"
"15835","15835"
"15835","15832"
"30682","30721"
"30682","30724"
"30682","30682"
"20611","20614"
"20611","20611"
"20611","20605"
"20611","20608"
"08545","08545"
"03439","03439"
"03439","03436"
"05092","05098"
"05092","05092"
"05092","05095"
"17689","17671"
"17689","17686"
"17689","17689"
"17689","17692"
"17689","17695"
"17689","17698"
"00562","00568"
"00562","00550"
"00562","00562"
"00562","00556"
"24682","24667"
"24682","24682"
"22849","22856"
"22849","22843"
"22849","22849"
"03721","03721"
"03721","03748"
"03721","03769"
"03721","03772"
"03721","03787"
"31582","31582"
"31582","31576"
"00922","00922"
"24722","24722"
"24722","24724"
"25387","25387"
"25387","25366"
"28225","28234"
"28225","28246"
"28225","28225"
"22897","22897"
"22897","22898"
"22897","22906"
"01033","01033"
"01033","01030"
"01033","01027"
"17335","17338"
"17335","17335"
"17335","17332"
"05881","05881"
"05881","05887"
"01777","01777"
"01777","01771"
"28969","28969"
"28969","28960"
"28969","28966"
"15229","15232"
"15229","15229"
"15229","15223"
"15229","15226"
"04717","04765"
"04717","04762"
"04717","04780"
"04717","04771"
"04717","04786"
"04717","04717"
"02494","02500"
"02494","02494"
"02494","02482"
"06616","06616"
"06616","06631"
"06616","06640"
"08788","08785"
"08788","08788"
"08788","08791"
"02419","02419"
"02419","02422"
"27526","27505"
"27526","27538"
"27526","27526"
"12922","12907"
"12922","12922"
"12922","12937"
"12922","12910"
"02407","02407"
"02407","02413"
"12826","12826"
"12826","12880"
"12826","12868"
"12826","12871"
"12826","12889"
"10642","10642"
"10642","10666"
"10642","10636"
"30037","30037"
"30037","30064"
"30037","30052"
"01090","01222"
"01090","01090"
"01363","01375"
"01363","01384"
"01363","01363"
"16744","16741"
"16744","16744"
"20794","20806"
"20794","20797"
"20794","20809"
"20794","20812"
"20794","20794"
"20791","20791"
"20791","20800"
"20791","20824"
"20791","20803"
"16342","16342"
"16342","16360"
"16342","16351"
"20827","20827"
"20827","20842"
"20836","20851"
"20836","20839"
"20836","20836"
"20848","20845"
"20848","20848"
"20848","20833"
"00475","00460"
"00475","00475"
"00475","00457"
"00475","00484"
"13222","13213"
"13222","13204"
"13222","13222"
"13264","13264"
"13264","13255"
"13264","13267"
"13264","13276"
"29971","29971"
"29971","29956"
"29971","29974"
"25909","25927"
"25909","25909"
"25909","25908"
"10183","10183"
"10183","10222"
"10183","10201"
"10183","10189"
"10183","10198"
"10183","10216"
"10183","10204"
"10183","10195"
"15646","15652"
"15646","15655"
"15646","15649"
"15646","15646"
"05293","05272"
"05293","05293"
"05293","05284"
"02968","02959"
"02968","02977"
"02968","02968"
"10993","10996"
"10993","10993"
"10993","10990"
"08323","08323"
"08323","08329"
"08323","08317"
"02269","02251"
"02269","02269"
"01921","01918"
"01921","01921"
"01921","01927"
"16225","16225"
"16225","16198"
"16225","16195"
"02239","02239"
"02239","02230"
"10231","10240"
"10231","10231"
"10231","10234"
"10231","10255"
"10231","10249"
"01957","01957"
"00958","00958"
"19147","19192"
"19147","19147"
"18328","18331"
"18328","18328"
"18328","18334"
"20506","20506"
"20506","20509"
"20506","20503"
"01807","01807"
"01807","01819"
"01807","01645"
"15211","15211"
"15211","15208"
"15211","15220"
"15211","15205"
"18562","18562"
"18562","18607"
"18562","18589"
"18604","18595"
"18604","18604"
"18604","18571"
"18628","18628"
"18628","18622"
"18628","18637"
"15085","15088"
"15085","15073"
"15085","15085"
"15199","15196"
"15199","15199"
"15199","15202"
"09955","09955"
"09955","09961"
"09955","09958"
"09955","09964"
"09955","09967"
"09955","09976"
"18667","18667"
"18667","18658"
"31231","31244"
"31231","31243"
"31231","31231"
"27676","27676"
"20878","20896"
"20878","20893"
"20878","20890"
"20878","20878"
"25498","25498"
"25498","25507"
"31408","31408"
"31408","31438"
"31408","31405"
"27865","27886"
"27865","27895"
"27865","27865"
"30910","30907"
"30910","30910"
"30910","30901"
"29221","29221"
"29221","29209"
"30886","30913"
"30886","30883"
"30886","30887"
"30886","30886"
"27994","28000"
"27994","27994"
"27994","27997"
"20695","20695"
"30481","30481"
"30481","30493"
"30481","30475"
"29227","29230"
"29227","29227"
"28444","28444"
"28444","28438"
"31249","31249"
"29182","29182"
"29182","29212"
"29182","29233"
"29182","29200"
"27877","27880"
"27877","27877"
"27877","27874"
"29104","29104"
"29104","29098"
"31246","31241"
"31246","31240"
"31246","31246"
"31699","31699"
"31699","31702"
"29089","29095"
"29089","29080"
"29089","29089"
"31360","31363"
"31360","31359"
"31360","31360"
"30874","30868"
"30874","30874"
"30874","30877"
"25657","25660"
"25657","25657"
"06040","06040"
"06040","06034"
"06040","06013"
"12631","12628"
"12631","12631"
"12631","12640"
"12631","12656"
"17842","17839"
"17842","17842"
"17842","17860"
"05725","05725"
"05725","05731"
"15643","15643"
"15643","15640"
"16309","16303"
"16309","16318"
"16309","16309"
"16309","16315"
"00829","00823"
"00829","00829"
"00829","00838"
"04897","04903"
"04897","04906"
"04897","04897"
"15667","15667"
"15667","15670"
"15667","15769"
"15505","15511"
"15505","15508"
"15505","15505"
"15505","15502"
"15505","15523"
"15568","15568"
"15568","15559"
"15568","15565"
"15754","15751"
"15754","15673"
"15754","15745"
"15754","15754"
"21181","21181"
"21181","21175"
"15763","15742"
"15763","15763"
"15763","15748"
"15763","15760"
"15763","15736"
"25402","25400"
"25402","25402"
"25402","25414"
"08479","08479"
"08479","08482"
"08479","08476"
"15499","15493"
"15499","15514"
"15499","15526"
"15499","15499"
"06577","06577"
"06577","06595"
"06577","06598"
"26299","26299"
"26299","26302"
"26299","26236"
"26299","26242"
"07060","07060"
"07060","07048"
"07060","07045"
"07060","07042"
"09112","09112"
"09112","09127"
"09112","09136"
"31540","31549"
"31540","31540"
"32065","32065"
"32065","32077"
"31264","31264"
"31258","31285"
"31258","31286"
"31258","31258"
"29107","29107"
"29107","29101"
"12865","12901"
"12865","12865"
"12865","12853"
"06148","06148"
"06148","06136"
"06148","06127"
"28036","28036"
"28036","28063"
"28036","28042"
"28036","28057"
"09319","09319"
"09319","09328"
"09319","09322"
"12361","12352"
"12361","12361"
"12361","12376"
"12754","12778"
"12754","12754"
"12754","12721"
"12754","12739"
"30781","30781"
"12634","12610"
"12634","12652"
"12634","12616"
"12634","12634"
"11755","11755"
"11755","11770"
"11755","11776"
"11755","11773"
"08344","08344"
"08344","08356"
"08344","08350"
"07381","07393"
"07381","07390"
"07381","07378"
"07381","07396"
"07381","07381"
"08842","08842"
"08842","08836"
"08842","08845"
"08842","08839"
"12364","12370"
"12364","12364"
"12364","12373"
"11791","11800"
"11791","11797"
"11791","11791"
"01225","01225"
"20854","20854"
"20854","20881"
"20854","20884"
"20854","20887"
"28861","28861"
"28861","28834"
"28861","28843"
"12424","12412"
"12424","12415"
"12424","12424"
"16549","16549"
"16549","16555"
"16549","16552"
"01261","01264"
"01261","01261"
"01261","01252"
"06862","06871"
"06862","06889"
"06862","06862"
"18373","18373"
"18373","18376"
"18373","18379"
"18373","18382"
"17287","17287"
"17287","17302"
"08995","08986"
"08995","08983"
"08995","08995"
"08995","08992"
"12970","12970"
"12970","12994"
"12970","12991"
"12970","12985"
"12970","13012"
"04891","04888"
"04891","04891"
"16750","16747"
"16750","16750"
"29341","29341"
"29341","29347"
"29341","29353"
"18634","18565"
"18634","18634"
"05191","05197"
"05191","05191"
"05191","05182"
"06313","06292"
"06313","06313"
"06313","06322"
"16756","16756"
"16756","16768"
"02359","02368"
"02359","02359"
"30544","30574"
"30544","30562"
"30544","30544"
"19645","19636"
"19645","19642"
"19645","19648"
"19645","19645"
"19654","19654"
"19654","19666"
"19654","19660"
"16021","16021"
"16021","16018"
"16021","16027"
"19624","19678"
"19624","19672"
"19624","19624"
"15664","15691"
"15664","15700"
"15664","15703"
"15664","15706"
"15664","15664"
"12223","12214"
"12223","12223"
"12223","12220"
"12223","12229"
"09523","09532"
"09523","09517"
"09523","09523"
"16297","16282"
"16297","16285"
"16297","16291"
"16297","16297"
"16297","16288"
"16297","16294"
"00385","00379"
"00385","00388"
"00385","00385"
"00385","00391"
"29683","29671"
"29683","29683"
"29683","29674"
"02305","02305"
"31255","31225"
"31255","31255"
"15001","14999"
"15001","15001"
"15001","14995"
"05581","05581"
"05581","05593"
"05581","05596"
"22612","22618"
"22612","22612"
"09499","09499"
"09499","09508"
"09499","09502"
"14857","14857"
"17866","17851"
"17866","17863"
"17866","17866"
"17866","17869"
"29698","29689"
"29698","29698"
"29698","29704"
"02458","02467"
"02458","02458"
"02458","02485"
"14875","14875"
"08311","08311"
"19030","19030"
"19030","19027"
"19030","19039"
"14872","14872"
"14872","14881"
"29659","29659"
"29659","29692"
"29659","29695"
"01117","01123"
"01117","01126"
"01117","01117"
"25666","25666"
"25666","25582"
"21115","21115"
"21115","21139"
"21115","21121"
"29836","29827"
"29836","29836"
"29836","29839"
"29461","29461"
"29461","29479"
"29461","29485"
"13093","13078"
"13093","13093"
"13093","13081"
"21244","21259"
"21244","21241"
"21244","21244"
"20929","20929"
"20929","20932"
"20938","20935"
"20938","20938"
"20950","20953"
"20950","20950"
"20908","20908"
"20908","20905"
"20908","20902"
"01447","01471"
"01447","01447"
"01447","01474"
"20900","20899"
"20900","20900"
"20900","20914"
"20900","20911"
"23227","23221"
"23227","23224"
"23227","23227"
"20923","20926"
"20923","20923"
"20941","20947"
"20941","20941"
"25510","25510"
"25510","25513"
"20959","20962"
"20959","20959"
"29821","29821"
"29821","29860"
"20920","20917"
"20920","20920"
"30001","30001"
"30001","30007"
"05746","05746"
"05746","05752"
"06046","06046"
"06046","06055"
"06046","06061"
"32071","32071"
"32071","32072"
"32071","32080"
"01477","01522"
"01477","01504"
"01477","01498"
"01477","01477"
"21196","21226"
"21196","21196"
"21196","21229"
"01392","01399"
"01392","01432"
"01392","01417"
"01392","01392"
"31654","31648"
"31654","31654"
"31654","31657"
"31309","31309"
"31348","31351"
"31348","31348"
"16636","16636"
"16636","16648"
"18436","18436"
"18436","18439"
"18436","18454"
"19237","19243"
"19237","19240"
"19237","19237"
"19237","19231"
"19309","19321"
"19309","19309"
"19309","19297"
"02623","02632"
"02623","02623"
"02623","02602"
"07489","07489"
"07489","07507"
"19204","19228"
"19204","19204"
"31288","31268"
"31288","31288"
"31288","31291"
"11065","11053"
"11065","11065"
"11065","11071"
"16348","16345"
"16348","16330"
"16348","16348"
"16348","16336"
"31294","31297"
"31294","31298"
"31294","31294"
"24730","24730"
"30046","30040"
"30046","30046"
"05662","05698"
"05662","05662"
"08245","08239"
"08245","08248"
"08245","08245"
"04606","04591"
"04606","04606"
"04606","04588"
"04606","04600"
"26248","26290"
"26248","26248"
"26248","26263"
"26248","26293"
"04498","04504"
"04498","04501"
"04498","04510"
"04498","04513"
"04498","04516"
"04498","04498"
"32161","32162"
"32161","32161"
"10081","10075"
"10081","10081"
"10081","10087"
"10081","10099"
"02176","02170"
"02176","02176"
"02176","02179"
"10633","10621"
"10633","10633"
"10633","10618"
"13594","13594"
"13594","13612"
"13594","13618"
"32095","32095"
"32095","32108"
"32095","32125"
"32095","32107"
"31673","31673"
"31673","31672"
"31673","31681"
"26170","26200"
"26170","26176"
"26170","26170"
"02695","02704"
"02695","02695"
"25819","25816"
"25819","25819"
"14053","14059"
"14053","14053"
"14053","14050"
"22498","22507"
"22498","22498"
"22498","22495"
"23425","23425"
"23425","23422"
"08686","08701"
"08686","08686"
"08686","08689"
"22114","22114"
"22114","22117"
"22114","22129"
"22153","22153"
"22153","22156"
"22153","22159"
"22132","22132"
"22132","22141"
"22132","22144"
"22120","22120"
"22120","22123"
"22120","22126"
"22978","22978"
"22978","22975"
"21952","21952"
"21952","21955"
"21952","21982"
"21952","21979"
"21952","21976"
"21964","21973"
"21964","21961"
"21964","21964"
"21985","21985"
"21985","21988"
"21970","21970"
"21970","21967"
"21970","21958"
"24739","24739"
"24739","24740"
"27775","27781"
"27775","27784"
"27775","27775"
"27775","27772"
"18991","18991"
"18991","18979"
"18991","18994"
"18997","18997"
"18997","19000"
"18997","19003"
"18997","19006"
"18958","18967"
"18958","18958"
"18985","18976"
"18985","18985"
"18985","18988"
"22963","22963"
"22963","23131"
"18952","18961"
"18952","18952"
"27817","27805"
"27817","27817"
"06457","06448"
"06457","06457"
"06457","06460"
"07663","07663"
"03253","03289"
"03253","03274"
"03253","03253"
"10909","10912"
"10909","10909"
"10909","10900"
"24991","24991"
"24991","24994"
"24991","24997"
"04136","04136"
"04136","04165"
"26134","26140"
"26134","26134"
"26134","26131"
"24988","24988"
"24988","24989"
"19588","19585"
"19588","19582"
"19588","19588"
"03463","03463"
"04603","04603"
"03868","03874"
"03868","03869"
"03868","03868"
"24637","24637"
"31687","31696"
"31687","31687"
"23149","23149"
"23149","23176"
"23149","23185"
"00808","00808"
"00808","00811"
"17305","17299"
"17305","17305"
"17305","17317"
"02320","02311"
"02320","02320"
"11167","11197"
"11167","11173"
"11167","11167"
"30388","30387"
"30388","30388"
"30388","30391"
"29278","29281"
"29278","29278"
"26179","26182"
"26179","26179"
"27496","27529"
"27496","27532"
"27496","27496"
"25486","25486"
"25486","25495"
"25486","25501"
"31399","31402"
"31399","31399"
"09343","09343"
"09343","09352"
"17488","17488"
"17488","17491"
"17488","17494"
"17488","17503"
"25516","25516"
"25516","25540"
"05503","05503"
"05503","05497"
"05503","05530"
"07432","07432"
"07432","07438"
"07432","07435"
"30214","29923"
"30214","30214"
"30214","30211"
"19051","19063"
"19051","19051"
"19051","19072"
"20434","20434"
"30850","30850"
"30850","30859"
"30850","30862"
"30850","30865"
"24916","24913"
"24916","24916"
"24916","24919"
"24916","24922"
"29029","29029"
"29029","29038"
"29029","29041"
"31342","31357"
"31342","31342"
"31342","31346"
"31342","31345"
"29371","29344"
"29371","29371"
"29371","29356"
"25531","25531"
"25531","25528"
"28702","28702"
"28702","28744"
"28702","28741"
"04429","04429"
"04429","04453"
"04429","04414"
"11977","12385"
"11977","11977"
"11977","12367"
"32137","32137"
"32137","32142"
"25345","25345"
"25345","25330"
"25345","25327"
"27721","27739"
"27721","27745"
"27721","27721"
"28525","28525"
"28525","28528"
"28525","28522"
"23246","23245"
"23246","23246"
"29926","29926"
"29926","29947"
"29926","29935"
"29929","29929"
"29929","29941"
"24976","24976"
"24976","24979"
"25525","25525"
"25525","25537"
"30856","30856"
"30856","30853"
"30856","30871"
"30856","30860"
"25357","25357"
"25357","25360"
"25357","25361"
"05917","05917"
"05917","05911"
"05917","05926"
"30184","30184"
"30184","30190"
"30184","30181"
"17266","17266"
"17266","17308"
"17266","17314"
"17266","17320"
"02104","02089"
"02104","02104"
"02104","02098"
"11113","11113"
"11113","11122"
"11113","11098"
"11113","11119"
"31741","31744"
"31741","31741"
"31741","31762"
"02470","02461"
"02470","02470"
"28072","28072"
"28072","28039"
"28072","28045"
"30154","30166"
"30154","30154"
"30154","30133"
"30154","30136"
"30154","30151"
"29653","29650"
"29653","29653"
"29653","29656"
"28138","28138"
"28138","28150"
"04336","04315"
"04336","04354"
"04336","04366"
"04336","04321"
"04336","04336"
"29785","29782"
"29785","29785"
"29785","29776"
"05128","05128"
"05128","05173"
"05128","05170"
"05128","05167"
"05128","05164"
"23134","23134"
"23134","23239"
"19462","19462"
"19462","19465"
"19462","19474"
"25489","25489"
"25489","25492"
"32083","32086"
"32083","32083"
"32083","32089"
"25378","25378"
"25378","25375"
"25378","25384"
"05206","05206"
"05206","04882"
"11779","11779"
"11779","11782"
"11779","11785"
"13807","13807"
"13807","13801"
"23230","23230"
"23230","23242"
"23230","23251"
"02308","02308"
"02308","02314"
"19291","19294"
"19291","19291"
"19291","19303"
"19291","19315"
"30253","30253"
"30253","30277"
"30253","30271"
"27595","27613"
"27595","27595"
"27595","27616"
"15715","15715"
"15715","15712"
"15715","15718"
"04849","04852"
"04849","04840"
"04849","04849"
"03970","03976"
"03970","03970"
"03970","03973"
"28840","28840"
"28840","28822"
"28840","28852"
"17272","17272"
"17272","17275"
"17272","17290"
"17272","17296"
"26116","26152"
"26116","26116"
"26116","26164"
"26116","26161"
"26116","26149"
"28468","28459"
"28468","28468"
"28468","28450"
"25549","25549"
"25549","25546"
"30259","30256"
"30259","30259"
"30259","30262"
"30259","30274"
"28696","28696"
"28696","28750"
"28696","28753"
"28321","28321"
"28321","28330"
"28321","28324"
"28327","28327"
"28327","28333"
"28327","28348"
"28345","28357"
"28345","28345"
"28345","28354"
"31432","31433"
"31432","31432"
"25351","25439"
"25351","25438"
"25351","25351"
"25351","25342"
"01171","01162"
"01171","01171"
"01171","01159"
"29800","29800"
"29800","29797"
"29800","29791"
"08566","08566"
"08566","08551"
"08566","08548"
"07531","07531"
"07531","07528"
"02578","02575"
"02578","02578"
"02578","02590"
"13474","13474"
"13474","13468"
"13474","13471"
"13246","13246"
"13246","13243"
"13246","13240"
"32167","32167"
"32167","32164"
"28627","28627"
"28627","28624"
"28627","28618"
"15661","15661"
"15661","15637"
"23143","23140"
"23143","23143"
"23143","23146"
"06445","06430"
"06445","06445"
"06445","06442"
"25534","25543"
"25534","25534"
"18919","18919"
"05923","05935"
"05923","05920"
"05923","05923"
"29938","29938"
"29938","29932"
"28921","28918"
"28921","28924"
"28921","28933"
"28921","28921"
"30157","30142"
"30157","30157"
"27826","27847"
"27826","27853"
"27826","27862"
"27826","27826"
"31031","31031"
"31031","31021"
"31666","31660"
"31666","31663"
"31666","31666"
"28693","28690"
"28693","28699"
"28693","28693"
"29167","29167"
"29167","29176"
"29167","29179"
"12583","12571"
"12583","12580"
"12583","12583"
"01051","01069"
"01051","01051"
"01051","01039"
"16108","16108"
"16108","16153"
"16108","16162"
"32188","32176"
"32188","32188"
"24526","24526"
"24526","24532"
"24526","24535"
"06019","06019"
"06019","06022"
"06019","06031"
"25318","25276"
"25318","25321"
"25318","25318"
"06337","06337"
"06337","06340"
"06337","06331"
"02545","02476"
"02545","02539"
"02545","02545"
"01243","01240"
"01243","01243"
"28075","28090"
"28075","28096"
"28075","28099"
"28075","28075"
"27889","27883"
"27889","27889"
"27889","27892"
"28207","28207"
"28207","28204"
"28207","28195"
"03598","03605"
"03598","03604"
"03598","03610"
"03598","03598"
"06115","06121"
"06115","06115"
"06115","06118"
"27604","27604"
"27604","27598"
"29137","29119"
"29137","29137"
"29137","29146"
"07339","07336"
"07339","07354"
"07339","07363"
"07339","07339"
"03997","03997"
"32236","32233"
"32236","32236"
"28738","28735"
"28738","28738"
"06316","06307"
"06316","06316"
"06316","06250"
"28723","28732"
"28723","28723"
"28723","28711"
"25522","25519"
"25522","25522"
"22576","22555"
"22576","22588"
"22576","22576"
"08023","08023"
"08023","07987"
"08023","08050"
"20455","20455"
"20455","20464"
"20455","20452"
"20455","20449"
"22255","22252"
"22255","22255"
"22255","22264"
"22255","22273"
"20380","20368"
"20380","20365"
"20380","20380"
"20380","20377"
"22720","22720"
"22720","22717"
"22624","22633"
"22624","22624"
"22624","22627"
"30691","30692"
"30691","30691"
"30691","30712"
"10003","10003"
"10003","09997"
"10003","09970"
"10003","09973"
"10003","10006"
"21808","21808"
"21808","21844"
"21808","21847"
"22171","22168"
"22171","22171"
"22171","22180"
"12919","12925"
"12919","12919"
"12850","12874"
"12850","12877"
"12850","12850"
"13039","13027"
"13039","13039"
"13039","13048"
"21154","21148"
"21154","21154"
"21154","21163"
"21157","21157"
"21157","21166"
"30988","30988"
"30988","30991"
"30988","30994"
"07616","07678"
"07616","07616"
"15361","15352"
"15361","15355"
"15361","15358"
"15361","15361"
"03385","03384"
"03385","03385"
"04018","04036"
"04018","03994"
"04018","04018"
"00925","00925"
"18418","18418"
"18418","18445"
"00892","00892"
"00892","00886"
"00892","00907"
"01729","01735"
"01729","01744"
"01729","01729"
"23668","23668"
"23668","23665"
"21235","21235"
"21235","21277"
"21235","21274"
"21235","21268"
"16876","16876"
"16876","16915"
"16876","16921"
"03958","03949"
"03958","03958"
"03958","03952"
"03958","03955"
"16363","16366"
"16363","16363"
"16363","16357"
"32155","32158"
"32155","32170"
"32155","32155"
"03880","03880"
"03880","03890"
"03880","03889"
"02842","02842"
"02842","02854"
"03405","03405"
"03405","03400"
"03405","03406"
"03013","03010"
"03013","03013"
"03037","03019"
"03037","03037"
"03037","03040"
"28210","28219"
"28210","28228"
"28210","28231"
"28210","28210"
"29365","29365"
"29365","29350"
"29467","29467"
"29467","29464"
"29467","29470"
"02908","02944"
"02908","02908"
"09040","09031"
"09040","09040"
"09040","09037"
"21211","21190"
"21211","21211"
"21211","21214"
"21211","21199"
"21211","21208"
"15316","15325"
"15316","15322"
"15316","15313"
"15316","15316"
"12427","12421"
"12427","12427"
"12427","12430"
"01414","01414"
"01414","01411"
"01414","01402"
"03217","03250"
"03217","03217"
"03217","03263"
"03529","03541"
"03529","03529"
"03529","03520"
"03220","03235"
"03220","03220"
"11074","11074"
"11074","11116"
"11074","11101"
"11074","11128"
"18202","18178"
"18202","18181"
"18202","18202"
"32047","32050"
"32047","32047"
"31027","31027"
"31027","31066"
"24109","24109"
"24109","24082"
"24109","24094"
"29431","29431"
"29431","29434"
"20122","20116"
"20122","20113"
"20122","20122"
"20122","20125"
"01561","01561"
"01561","01567"
"01561","01555"
"01561","01549"
"29845","29845"
"29845","29848"
"29845","29842"
"20767","20785"
"20767","20788"
"20767","20764"
"20767","20767"
"04564","04564"
"04564","04582"
"04564","04579"
"11503","11503"
"00967","00964"
"00967","00967"
"12238","12238"
"12238","12244"
"12238","12256"
"18601","18601"
"18601","18625"
"12091","12079"
"12091","12076"
"12091","12091"
"20539","20536"
"20539","20539"
"20539","20545"
"28093","28093"
"28093","28105"
"28093","28102"
"08377","08380"
"08377","08374"
"08377","08377"
"21994","22009"
"21994","22012"
"21994","21994"
"15190","15235"
"15190","15238"
"15190","15190"
"17560","17536"
"17560","17560"
"17560","17581"
"22177","22174"
"22177","22177"
"22177","22186"
"04048","04048"
"04048","04051"
"04048","04054"
"04048","04039"
"31042","31042"
"31042","31048"
"06415","06415"
"06415","06418"
"06415","06433"
"07621","07624"
"07621","07621"
"05152","05194"
"05152","05152"
"05152","05176"
"17611","17602"
"17611","17608"
"17611","17611"
"10354","10354"
"10354","10378"
"10354","10384"
"10354","10393"
"05641","05641"
"05641","05650"
"05641","05647"
"05641","05635"
"03061","03067"
"03061","03073"
"03061","03061"
"08584","08584"
"08584","08572"
"08584","08602"
"05716","05716"
"05716","05734"
"05716","05743"
"03082","03082"
"03082","03064"
"03082","03094"
"03082","03097"
"03082","03055"
"04672","04690"
"04672","04669"
"04672","04657"
"04672","04672"
"12019","12019"
"12019","12040"
"12019","12043"
"17677","17644"
"17677","17647"
"17677","17674"
"17677","17677"
"17677","17680"
"05680","05680"
"05680","05686"
"17854","17830"
"17854","17854"
"02143","02146"
"02143","02143"
"02143","02140"
"08134","08134"
"08134","08131"
"08134","08125"
"08134","08140"
"06154","06154"
"06154","06133"
"06154","06142"
"06154","06163"
"05665","05671"
"05665","05665"
"08611","08611"
"08611","08629"
"08611","08641"
"09238","09220"
"09238","09241"
"09238","09238"
"14974","14977"
"14974","14974"
"15049","15049"
"15049","15052"
"06253","06253"
"06253","06274"
"06253","06277"
"11887","11887"
"11887","11902"
"11887","11881"
"30604","30604"
"30604","30610"
"30604","30622"
"09079","09079"
"09079","09082"
"09079","09085"
"28651","28651"
"28651","28675"
"28651","28672"
"31064","31060"
"31064","31063"
"31064","31064"
"11824","11824"
"11824","11857"
"11824","11860"
"11824","11866"
"08143","08143"
"08143","08122"
"08143","08128"
"27748","27748"
"27748","27754"
"27748","27751"
"28222","28222"
"28222","28216"
"28222","28213"
"30568","30556"
"30568","30559"
"30568","30568"
"30619","30598"
"30619","30619"
"19372","19369"
"19372","19378"
"19372","19396"
"19372","19372"
"11848","11848"
"11848","11851"
"31012","31015"
"31012","31057"
"31012","31054"
"31012","31012"
"30970","30955"
"30970","30970"
"09100","09088"
"09100","09091"
"09100","09100"
"27757","27757"
"27757","27769"
"27757","27778"
"22846","22846"
"22846","22867"
"22846","22868"
"11875","11875"
"11875","11893"
"31795","31795"
"22981","22981"
"22981","22984"
"31927","31936"
"31927","31930"
"31927","31927"
"30367","30367"
"30367","30373"
"30367","30364"
"28678","28684"
"28678","28678"
"28576","28576"
"28576","28573"
"28576","28588"
"19363","19363"
"19363","19387"
"19363","19375"
"11164","11161"
"11164","11179"
